2017-06-14 14:12:28,685 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\view\src\test\resources
2017-06-14 14:12:28,723 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,727 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\main\src\main\resources
2017-06-14 14:12:28,728 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,732 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\main\src\test\resources
2017-06-14 14:12:29,961 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:29,968 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\src\main\resources
2017-06-14 14:12:29,969 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:29,973 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\src\test\resources
2017-06-14 14:12:29,979 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:29,985 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\controller\src\main\resources
2017-06-14 14:12:29,986 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:29,990 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\controller\src\test\resources
2017-06-14 14:12:29,995 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:30,003 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\model\src\main\resources
2017-06-14 14:12:30,004 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:30,008 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\model\src\test\resources
2017-06-14 14:12:30,013 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:30,017 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\view\src\main\resources
2017-06-14 14:12:30,018 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
